match_group_id,in_CDHES,in_UN_TRC,in_UN_TRC_2,in_Rescate,date,geocode,perp1,perp2
394,1,0,0,0,1992-03-20,71100,DEATH SQUAD,UNKNOWN
395,1,0,0,0,1981-07-30,71500,NATIONAL POLICE,UNKNOWN
396,1,0,0,0,1990-04-26,20400,ARMY,UNKNOWN
397,1,0,1,0,1981-01-08,60308,UNKNOWN,UNKNOWN
398,1,0,0,0,1990-12-28,100800,UNKNOWN,UNKNOWN
399,1,0,1,0,1981-01-08,61105,ARMY,UNKNOWN
400,1,0,0,0,1992-02-07,51500,ARMY,UNKNOWN
401,1,0,0,0,1980-10-09,60600,UNKNOWN,UNKNOWN
402,1,0,0,0,1981-10-05,60000,UNKNOWN,UNKNOWN
403,1,0,0,0,1980-10-09,60600,UNKNOWN,UNKNOWN
404,1,0,0,0,1992-01-11,60100,DEATH SQUAD,UNKNOWN
405,1,1,1,0,1980-05-01,60101,DEATH SQUAD,UNKNOWN
406,1,0,0,0,1980-09-29,60100,NATIONAL POLICE,UNKNOWN
407,1,0,1,0,1981-09-09,111702,UNKNOWN,UNKNOWN
408,1,1,1,0,1980-09-23,90101,NATIONAL GUARD,UNKNOWN
409,1,0,1,1,1982-02-07,50101,NATIONAL GUARD,UNKNOWN
410,1,0,1,1,1988-09-21,100808,ARMY,UNKNOWN
411,1,0,0,0,1992-04-20,60600,UNKNOWN,UNKNOWN
412,1,0,0,0,1987-05-02,81100,UNKNOWN,UNKNOWN
413,1,0,1,1,1988-09-21,100808,ARMY,UNKNOWN
414,1,0,0,0,1983-09-25,71600,FMLN,UNKNOWN
415,1,0,1,0,1982-04-18,130705,UNKNOWN,UNKNOWN
416,1,1,1,0,1990-12-15,60200,NATIONAL GUARD,UNKNOWN
417,1,1,1,1,1985-09-15,60501,NATIONAL POLICE,UNKNOWN
418,1,0,0,0,1981-07-26,111000,ARMY,UNKNOWN
419,1,0,0,0,1987-04-08,80100,UNKNOWN,UNKNOWN
420,1,0,1,1,1988-09-21,100808,ARMY,UNKNOWN
421,1,0,0,0,1982-02-23,61500,ARMY,UNKNOWN
422,1,0,0,0,1980-04-01,112200,UNKNOWN,UNKNOWN
423,1,0,0,0,1981-09-29,60700,UNKNOWN,UNKNOWN
424,1,0,0,0,1988-11-20,60300,DEATH SQUAD,UNKNOWN
425,1,1,0,0,1982-04-18,130705,UNKNOWN,UNKNOWN
426,1,1,0,0,1980-02-28,90912,PARAMILITARY,UNKNOWN
427,1,0,1,1,1988-07-25,30811,ARMY,UNKNOWN
428,1,0,1,0,1984-09-18,111600,ARMY,UNKNOWN
429,1,0,0,0,1980-02-28,90100,UNKNOWN,UNKNOWN
430,1,1,0,0,1980-02-28,90912,ARMY,UNKNOWN
431,1,0,0,0,1982-11-18,112000,UNKNOWN,UNKNOWN
432,1,0,0,0,1988-06-24,30100,UNKNOWN,UNKNOWN
433,1,0,1,0,1982-01-05,60101,NATIONAL GUARD,UNKNOWN
434,1,0,0,0,1991-11-01,100900,NATIONAL GUARD,UNKNOWN
435,1,0,0,0,1992-04-20,61800,UNKNOWN,UNKNOWN
436,1,0,0,0,1985-09-05,61100,UNKNOWN,UNKNOWN
437,1,0,0,0,1980-08-29,121600,PARAMILITARY,UNKNOWN
438,1,1,1,0,1991-03-19,40102,ARMY,UNKNOWN
439,1,0,0,0,1980-01-22,60000,NATIONAL GUARD,UNKNOWN
440,1,0,0,1,1982-05-12,61300,DEATH SQUAD,UNKNOWN
441,1,0,0,0,1983-12-10,111600,PARAMILITARY,UNKNOWN
442,1,0,0,0,1990-07-16,100200,ARMY,UNKNOWN
443,1,0,0,0,1989-12-30,61300,UNKNOWN,UNKNOWN
444,1,0,0,0,1988-09-15,60300,UNKNOWN,UNKNOWN
445,1,0,0,0,1980-01-09,80100,ARMY,UNKNOWN
446,1,0,0,0,1983-03-25,31500,UNKNOWN,UNKNOWN
447,1,0,0,0,1991-07-27,60100,UNKNOWN,UNKNOWN
448,1,0,0,0,1984-07-01,111100,ARMY,UNKNOWN
449,1,0,0,0,1983-02-26,112000,ARMY,UNKNOWN
450,1,0,1,0,1991-02-15,40503,ARMY,UNKNOWN
451,1,0,0,0,1991-08-11,60200,UNKNOWN,UNKNOWN
452,1,0,0,0,1980-04-07,120100,DEATH SQUAD,UNKNOWN
453,1,0,0,0,1990-10-05,50600,UNKNOWN,UNKNOWN
454,1,0,0,0,1988-01-07,120100,OTHER,UNKNOWN
455,1,0,1,1,1986-01-25,60100,DEATH SQUAD,UNKNOWN
456,1,0,0,0,1989-04-23,61500,NATIONAL GUARD,UNKNOWN
457,1,0,0,0,1980-11-01,10000,TREASURY POLICE,UNKNOWN
458,1,0,0,0,1989-04-23,61500,PARAMILITARY,UNKNOWN
459,1,0,0,0,1982-11-06,111600,ARMY,UNKNOWN
460,1,0,1,0,1981-04-22,61201,DEATH SQUAD,UNKNOWN
461,1,0,0,0,1980-01-20,31200,NATIONAL GUARD,UNKNOWN
462,1,0,0,0,1991-09-21,71500,ARMY,UNKNOWN
463,1,0,0,0,1980-07-10,60900,DEATH SQUAD,UNKNOWN
464,1,0,0,0,1982-01-01,111600,ARMY,UNKNOWN
465,1,0,1,0,1984-07-22,130301,FMLN,UNKNOWN
466,1,0,0,1,1982-10-30,111600,PARAMILITARY,UNKNOWN
467,1,0,0,0,1982-01-25,60100,ARMY,UNKNOWN
468,1,0,0,0,1981-07-01,110900,NATIONAL GUARD,UNKNOWN
469,1,0,0,0,1983-03-14,71500,ARMY,UNKNOWN
470,1,0,0,0,1990-11-13,51900,UNKNOWN,UNKNOWN
471,1,1,0,1,1982-11-20,21300,ARMY,UNKNOWN
472,1,0,0,0,1981-02-03,61800,ARMY,UNKNOWN
473,1,0,0,0,1987-05-20,121200,UNKNOWN,UNKNOWN
474,1,0,0,1,1980-03-25,131600,UNKNOWN,UNKNOWN
475,1,0,0,0,1982-06-07,30200,DEATH SQUAD,UNKNOWN
476,1,0,1,0,1980-10-25,60101,NATIONAL POLICE,UNKNOWN
477,1,0,0,0,1989-05-16,121700,ARMY,UNKNOWN
478,1,0,0,0,1982-01-01,110900,UNKNOWN,UNKNOWN
479,1,0,0,0,1980-05-17,131500,ARMY,UNKNOWN
480,1,0,0,0,1980-05-01,60100,UNKNOWN,UNKNOWN
481,1,0,1,0,1991-05-12,60303,ARMY,UNKNOWN
482,1,0,0,0,1991-12-18,30200,ARMY,UNKNOWN
483,1,0,0,0,1980-03-13,131500,UNKNOWN,UNKNOWN
484,1,0,0,0,1989-12-07,10100,OTHER,UNKNOWN
485,1,0,1,0,1989-12-06,130303,ARMY,UNKNOWN
486,1,0,0,0,1981-01-18,60500,UNKNOWN,UNKNOWN
487,1,0,1,0,1980-04-01,112201,UNKNOWN,UNKNOWN
488,1,0,0,0,1981-06-25,71500,UNKNOWN,UNKNOWN
489,1,0,0,0,1987-07-08,110900,UNKNOWN,UNKNOWN
490,1,0,0,0,1980-01-17,60100,UNKNOWN,UNKNOWN
491,1,0,1,1,1981-06-25,71525,NATIONAL GUARD,UNKNOWN
492,1,0,0,0,1981-09-29,60700,UNKNOWN,UNKNOWN
493,1,0,1,1,1981-12-25,30307,PARAMILITARY,UNKNOWN
494,1,0,0,0,1982-10-01,60600,UNKNOWN,UNKNOWN
495,1,1,1,0,1982-04-18,130705,ARMY,UNKNOWN
496,1,0,0,0,1985-07-01,111100,ARMY,UNKNOWN
497,1,1,1,0,1981-04-15,100200,DEATH SQUAD,UNKNOWN
498,1,0,0,0,1981-06-25,71500,UNKNOWN,UNKNOWN
499,1,0,0,0,1982-04-05,120800,UNKNOWN,UNKNOWN
500,1,0,1,0,1982-02-17,60101,DEATH SQUAD,UNKNOWN
501,1,0,0,0,1980-04-21,61000,OTHER,UNKNOWN
502,1,1,0,0,1980-06-19,90912,UNKNOWN,UNKNOWN
503,1,0,0,1,1982-11-13,80100,DEATH SQUAD,UNKNOWN
504,1,0,0,0,1983-10-15,110400,NATIONAL GUARD,UNKNOWN
505,1,0,0,0,1981-08-15,111100,ARMY,UNKNOWN
506,1,0,0,0,1983-10-15,110400,UNKNOWN,UNKNOWN
507,1,0,0,0,1981-02-17,60500,ARMY,UNKNOWN
508,1,0,0,0,1982-04-18,130700,ARMY,UNKNOWN
509,1,0,0,0,1981-10-18,61000,ARMY,UNKNOWN
510,1,0,1,0,1984-07-22,130301,UNKNOWN,UNKNOWN
511,1,1,1,0,1982-04-18,130705,ARMY,UNKNOWN
512,1,0,1,0,1982-06-18,60601,DEATH SQUAD,UNKNOWN
513,1,0,0,0,1982-01-30,60100,UNKNOWN,UNKNOWN
514,1,0,0,0,1984-06-10,100500,UNKNOWN,UNKNOWN
515,1,0,1,1,1986-08-06,81804,ARMY,UNKNOWN
516,1,0,0,0,1989-12-31,20000,UNKNOWN,UNKNOWN
517,1,0,0,0,1981-01-11,60100,DEATH SQUAD,UNKNOWN
518,1,0,0,0,1981-07-01,61400,UNKNOWN,UNKNOWN
519,1,0,0,0,1987-04-15,111900,ARMY,UNKNOWN
520,1,0,1,0,1980-12-02,110900,UNKNOWN,UNKNOWN
521,1,0,0,0,1982-05-18,111600,DEATH SQUAD,UNKNOWN
522,1,1,0,0,1982-04-18,130705,ARMY,ARMY
523,1,0,0,0,1980-05-29,20400,ARMY,UNKNOWN
524,1,0,0,0,1982-09-01,121900,UNKNOWN,UNKNOWN
525,1,0,1,0,1981-09-09,111702,ARMY,UNKNOWN
526,1,0,0,0,1981-09-09,111500,UNKNOWN,UNKNOWN
527,1,0,0,0,1981-08-15,101000,ARMY,UNKNOWN
528,1,1,1,0,1980-05-07,101301,NATIONAL GUARD,UNKNOWN
529,1,0,1,0,1989-03-19,43000,ARMY,UNKNOWN
530,1,0,0,0,1988-03-15,41700,ARMY,UNKNOWN
531,1,0,0,0,1988-12-20,110300,ARMY,UNKNOWN
532,1,0,0,0,1990-03-06,90000,PARAMILITARY,UNKNOWN
533,1,0,1,1,1989-01-22,110941,ARMY,UNKNOWN
534,1,0,0,0,1982-10-09,60500,DEATH SQUAD,UNKNOWN
535,1,0,0,0,1981-06-18,111700,UNKNOWN,UNKNOWN
536,1,0,0,0,1983-03-14,71500,DEATH SQUAD,UNKNOWN
537,1,0,0,0,1982-03-03,120800,ARMY,UNKNOWN
538,1,0,1,0,1982-01-24,60106,ARMY,UNKNOWN
539,1,0,0,0,1982-01-24,60100,ARMY,UNKNOWN
540,1,0,0,0,1986-02-01,111300,ARMY,UNKNOWN
541,1,0,0,1,1983-06-15,50400,ARMY,UNKNOWN
542,1,0,0,0,1990-11-08,100800,NATIONAL GUARD,UNKNOWN
543,1,0,0,1,1980-07-01,111100,ARMY,UNKNOWN
544,1,0,0,0,1980-03-13,131500,ARMY,UNKNOWN
545,1,0,0,0,1980-02-10,140500,ARMY,UNKNOWN
546,1,0,0,0,1980-12-05,60000,NATIONAL POLICE,UNKNOWN
547,1,0,0,0,1992-06-29,100000,DEATH SQUAD,UNKNOWN
548,1,0,0,0,1991-05-12,60300,UNKNOWN,UNKNOWN
549,1,0,0,0,1980-04-10,60100,UNKNOWN,UNKNOWN
550,1,0,1,0,1980-10-17,101101,DEATH SQUAD,NATIONAL GUARD
551,1,0,1,0,1980-08-01,122201,DEATH SQUAD,UNKNOWN
552,1,0,0,0,1990-04-21,10300,TREASURY POLICE,UNKNOWN
553,1,0,0,0,1982-12-09,110900,ARMY,UNKNOWN
554,1,0,0,0,1984-07-29,31200,DEATH SQUAD,UNKNOWN
555,1,0,0,0,1980-02-27,130000,OTHER,UNKNOWN
556,1,0,0,0,1987-04-04,110900,ARMY,UNKNOWN
557,1,1,1,0,1981-04-15,100200,UNKNOWN,UNKNOWN
558,1,0,0,0,1982-01-19,41600,FMLN,UNKNOWN
559,1,0,0,1,1980-04-01,112200,UNKNOWN,UNKNOWN
560,1,0,1,0,1980-04-01,112201,UNKNOWN,UNKNOWN
561,1,1,1,0,1982-01-19,41603,UNKNOWN,UNKNOWN
562,1,0,0,0,1980-04-01,112200,ARMY,UNKNOWN
563,1,1,0,0,1980-06-19,40912,UNKNOWN,UNKNOWN
564,1,0,0,0,1980-04-01,112200,UNKNOWN,UNKNOWN
565,1,0,1,0,1989-11-01,10110,ARMY,UNKNOWN
566,1,0,1,0,1980-04-01,101101,ARMY,UNKNOWN
567,1,0,1,0,1982-03-26,61300,NATIONAL POLICE,UNKNOWN
568,1,0,0,0,1990-12-19,61800,OTHER,UNKNOWN
569,1,1,0,0,1980-08-22,100508,UNKNOWN,UNKNOWN
570,1,0,1,1,1988-07-25,30811,ARMY,UNKNOWN
571,1,0,0,0,1984-01-03,60100,DEATH SQUAD,UNKNOWN
572,1,0,0,0,1982-04-10,60100,OTHER,UNKNOWN
573,1,0,0,0,1982-04-18,130700,ARMY,UNKNOWN
574,1,0,0,0,1982-04-05,120800,UNKNOWN,UNKNOWN
575,1,0,0,0,1982-04-10,60100,UNKNOWN,UNKNOWN
576,1,0,0,0,1988-06-15,71600,UNKNOWN,UNKNOWN
577,1,0,0,0,1989-07-17,61800,NATIONAL POLICE,UNKNOWN
578,1,0,0,0,1981-07-01,100500,UNKNOWN,UNKNOWN
579,1,0,0,0,1982-04-08,130300,PARAMILITARY,UNKNOWN
580,1,0,1,1,1987-11-20,130200,ARMY,UNKNOWN
581,1,0,0,0,1982-08-17,100500,UNKNOWN,UNKNOWN
582,1,0,0,0,1992-02-29,110300,NATIONAL POLICE,UNKNOWN
583,1,0,1,0,1989-09-08,130401,ARMY,UNKNOWN
584,1,0,0,0,1989-09-08,130400,ARMY,UNKNOWN
585,1,0,1,0,1981-06-26,61201,NATIONAL GUARD,UNKNOWN
586,1,0,0,1,1982-05-12,61300,ARMY,UNKNOWN
587,1,0,0,0,1992-01-16,60100,DEATH SQUAD,UNKNOWN
588,1,0,0,0,1984-06-10,100500,UNKNOWN,UNKNOWN
589,1,0,0,0,1980-04-16,120600,ARMY,UNKNOWN
590,1,0,0,0,1982-05-12,61300,UNKNOWN,UNKNOWN
591,1,0,0,0,1989-05-03,80300,FMLN,UNKNOWN
592,1,0,0,0,1984-10-18,60800,ARMY,UNKNOWN
593,1,0,1,0,1981-09-09,111702,ARMY,UNKNOWN
594,1,0,0,0,1981-01-14,120100,DEATH SQUAD,UNKNOWN
595,1,0,1,0,1982-01-22,60106,ARMY,UNKNOWN
596,1,1,1,0,1980-10-01,131203,NATIONAL GUARD,UNKNOWN
597,1,0,0,0,1984-07-01,120600,ARMY,UNKNOWN
598,1,1,1,1,1980-03-15,100504,ARMY,UNKNOWN
599,1,0,1,1,1985-04-04,110101,UNKNOWN,UNKNOWN
600,1,0,0,0,1981-09-10,60600,TREASURY POLICE,UNKNOWN
601,1,0,0,0,1991-02-20,100800,NATIONAL GUARD,UNKNOWN
602,1,0,0,0,1980-02-14,60100,UNKNOWN,UNKNOWN
603,1,0,0,0,1982-09-01,121900,UNKNOWN,UNKNOWN
604,1,0,0,0,1984-07-21,71500,UNKNOWN,UNKNOWN
605,1,0,0,0,1981-09-09,111500,UNKNOWN,UNKNOWN
606,1,0,0,1,1982-03-07,60600,ARMY,UNKNOWN
607,1,0,0,0,1986-09-02,120900,ARMY,UNKNOWN
608,1,0,0,0,1991-05-18,10000,UNKNOWN,UNKNOWN
609,1,0,0,0,1980-09-18,60100,UNKNOWN,UNKNOWN
610,1,0,1,1,1989-02-19,130200,ARMY,UNKNOWN
611,1,0,0,0,1982-10-30,111600,UNKNOWN,UNKNOWN
612,1,0,0,0,1987-08-09,60100,UNKNOWN,UNKNOWN
613,1,0,1,1,1980-10-24,131504,ARMY,UNKNOWN
614,1,0,0,0,1980-06-22,60600,TREASURY POLICE,UNKNOWN
615,1,0,0,1,1988-08-29,60100,OTHER,UNKNOWN
616,1,0,0,0,1988-04-19,110400,ARMY,UNKNOWN
617,1,0,0,0,1992-09-15,40000,DEATH SQUAD,UNKNOWN
618,1,0,0,0,1989-02-17,90500,NATIONAL POLICE,UNKNOWN
619,1,0,0,0,1981-07-01,111600,ARMY,UNKNOWN
620,1,0,0,0,1990-10-04,100800,NATIONAL GUARD,UNKNOWN
621,1,0,0,0,1982-08-21,101100,PARAMILITARY,UNKNOWN
622,1,0,0,0,1980-12-05,60000,NATIONAL POLICE,UNKNOWN
623,1,1,1,1,1983-05-31,60101,UNKNOWN,UNKNOWN
624,1,0,0,0,1981-04-15,111500,PARAMILITARY,UNKNOWN
625,1,0,0,0,1981-11-22,90000,NATIONAL GUARD,UNKNOWN
626,1,0,0,0,1981-06-25,71500,UNKNOWN,UNKNOWN
627,1,0,0,0,1982-11-16,112000,ARMY,UNKNOWN
628,1,0,0,0,1990-03-07,60000,DEATH SQUAD,UNKNOWN
629,1,0,0,0,1987-12-12,61000,ARMY,UNKNOWN
630,1,0,0,0,1983-02-14,121500,UNKNOWN,UNKNOWN
631,1,0,0,0,1981-04-07,61800,UNKNOWN,UNKNOWN
632,1,0,0,0,1981-04-07,61800,UNKNOWN,UNKNOWN
633,1,0,0,0,1981-06-25,71500,UNKNOWN,UNKNOWN
634,1,0,0,0,1987-04-08,80100,UNKNOWN,UNKNOWN
635,1,0,1,1,1988-09-21,100808,ARMY,UNKNOWN
636,1,0,1,1,1983-06-19,60101,DEATH SQUAD,UNKNOWN
637,1,0,0,1,1990-12-17,51200,DEATH SQUAD,UNKNOWN
638,1,0,0,1,1981-07-24,100100,ARMY,UNKNOWN
639,1,0,0,0,1982-10-01,60600,ARMY,UNKNOWN
640,1,0,1,1,1982-11-28,60106,DEATH SQUAD,UNKNOWN
641,1,0,0,0,1980-08-22,71100,NATIONAL GUARD,UNKNOWN
642,1,0,0,0,1989-12-10,71500,UNKNOWN,UNKNOWN
643,1,0,0,0,1990-11-05,60000,OTHER,UNKNOWN
644,1,0,0,0,1990-02-09,61900,UNKNOWN,UNKNOWN
645,1,0,0,0,1982-01-05,60100,ARMY,UNKNOWN
646,1,0,0,0,1983-09-25,71600,UNKNOWN,UNKNOWN
647,1,0,0,0,1981-05-06,60100,UNKNOWN,UNKNOWN
648,1,0,0,0,1980-07-08,71500,NATIONAL GUARD,UNKNOWN
649,1,0,1,0,1984-07-01,101120,DEATH SQUAD,UNKNOWN
650,1,0,0,1,1980-08-29,121600,UNKNOWN,UNKNOWN
651,1,0,0,0,1982-02-16,111100,UNKNOWN,UNKNOWN
652,1,0,1,0,1986-12-02,131202,ARMY,ARMY
653,1,0,1,0,1986-12-02,131701,ARMY,UNKNOWN
654,1,0,0,1,1989-01-01,110200,ARMY,UNKNOWN
655,1,0,1,0,1986-12-02,131202,UNKNOWN,UNKNOWN
656,1,0,1,0,1982-07-25,110940,TREASURY POLICE,UNKNOWN
657,1,0,0,0,1990-02-09,61900,PARAMILITARY,UNKNOWN
658,1,0,0,0,1980-08-15,120100,ARMY,UNKNOWN
659,1,0,0,0,1983-03-25,31500,UNKNOWN,UNKNOWN
660,1,0,0,0,1991-08-03,60500,DEATH SQUAD,UNKNOWN
661,1,0,1,1,1986-08-06,81804,ARMY,UNKNOWN
662,1,1,1,0,1982-04-18,130705,ARMY,UNKNOWN
663,1,0,0,0,1984-07-21,71500,DEATH SQUAD,UNKNOWN
664,1,1,0,0,1982-08-17,101120,UNKNOWN,UNKNOWN
665,1,0,0,0,1986-01-25,61000,UNKNOWN,UNKNOWN
666,1,0,0,0,1981-09-09,111500,UNKNOWN,UNKNOWN
667,1,1,0,1,1989-02-16,61001,DEATH SQUAD,UNKNOWN
668,1,0,0,0,1987-06-03,60300,DEATH SQUAD,UNKNOWN
669,1,1,0,0,1989-04-18,20100,DEATH SQUAD,UNKNOWN
670,1,0,0,0,1987-07-26,51300,ARMY,UNKNOWN
671,1,0,0,0,1990-05-07,71500,FMLN,UNKNOWN
672,1,0,0,0,1990-06-24,50000,UNKNOWN,UNKNOWN
673,1,0,0,0,1982-01-01,111600,ARMY,UNKNOWN
674,1,0,1,1,1982-04-26,21301,UNKNOWN,UNKNOWN
675,1,0,0,0,1982-10-30,111600,UNKNOWN,UNKNOWN
676,1,0,0,0,1982-10-30,111600,UNKNOWN,UNKNOWN
677,1,0,1,1,1987-09-23,70901,ARMY,UNKNOWN
678,1,0,0,0,1990-06-09,60300,DEATH SQUAD,UNKNOWN
679,1,0,0,1,1987-05-21,121200,ARMY,UNKNOWN
680,1,0,0,0,1990-11-13,51900,UNKNOWN,UNKNOWN
681,1,1,1,1,1982-11-20,21303,ARMY,UNKNOWN
682,1,0,0,0,1980-10-07,50100,DEATH SQUAD,UNKNOWN
683,1,0,0,0,1980-04-26,61500,DEATH SQUAD,UNKNOWN
684,1,1,0,0,1989-10-12,71516,FMLN,UNKNOWN
685,1,0,0,0,1990-10-28,51200,OTHER,UNKNOWN
686,1,0,0,0,1982-09-17,80100,ARMY,UNKNOWN
687,1,1,0,0,1981-01-18,130308,PARAMILITARY,UNKNOWN
688,1,0,1,1,1987-12-19,60403,NATIONAL GUARD,UNKNOWN
689,1,0,0,0,1988-12-13,100000,UNKNOWN,UNKNOWN
690,1,0,1,1,1983-01-15,61804,TREASURY POLICE,UNKNOWN
691,1,0,0,0,1991-09-19,120600,ARMY,UNKNOWN
692,1,0,0,0,1992-07-13,70700,ARMY,UNKNOWN
693,1,0,0,0,1983-02-14,121500,DEATH SQUAD,UNKNOWN
694,1,0,0,0,1981-06-25,71500,UNKNOWN,UNKNOWN
695,1,0,0,0,1980-08-17,131900,UNKNOWN,UNKNOWN
696,1,0,1,0,1980-04-01,112201,ARMY,UNKNOWN
697,1,0,0,0,1980-04-01,112200,UNKNOWN,UNKNOWN
698,1,0,0,0,1980-01-17,60100,DEATH SQUAD,UNKNOWN
699,1,0,1,1,1990-10-09,131004,ARMY,UNKNOWN
700,1,0,1,0,1981-04-15,100200,UNKNOWN,UNKNOWN
701,1,0,0,0,1982-04-05,120800,UNKNOWN,UNKNOWN
702,1,0,0,0,1985-03-16,60000,FMLN,UNKNOWN
703,1,0,0,0,1980-02-28,90100,UNKNOWN,UNKNOWN
704,1,0,0,0,1982-11-16,112000,ARMY,UNKNOWN
705,1,0,0,0,1981-12-09,130600,ARMY,UNKNOWN
706,1,1,0,0,1983-02-26,112001,DEATH SQUAD,UNKNOWN
707,1,0,0,0,1981-02-17,60500,UNKNOWN,UNKNOWN
708,1,0,0,0,1980-06-19,10000,UNKNOWN,UNKNOWN
709,1,0,0,0,1982-09-01,121900,ARMY,UNKNOWN
710,1,0,0,0,1990-04-23,110300,ARMY,UNKNOWN
711,1,0,0,0,1980-04-28,60000,NATIONAL GUARD,UNKNOWN
712,1,0,0,0,1989-08-11,20400,NATIONAL POLICE,UNKNOWN
713,1,0,0,0,1980-10-24,131500,UNKNOWN,UNKNOWN
714,1,0,0,0,1980-07-23,61000,UNKNOWN,UNKNOWN
715,1,0,0,0,1980-10-24,131500,ARMY,UNKNOWN
716,1,0,0,0,1980-10-24,131500,UNKNOWN,UNKNOWN
717,1,0,0,0,1985-03-19,10000,UNKNOWN,UNKNOWN
718,1,0,0,0,1981-07-01,101000,UNKNOWN,UNKNOWN
719,1,0,0,0,1989-11-11,61400,UNKNOWN,UNKNOWN
720,1,0,0,0,1980-10-23,61000,UNKNOWN,UNKNOWN
721,1,0,0,0,1982-05-13,61000,NATIONAL POLICE,UNKNOWN
722,1,0,1,1,1989-07-01,61104,ARMY,UNKNOWN
723,1,0,1,0,1981-09-09,111702,UNKNOWN,UNKNOWN
724,1,0,0,0,1982-01-01,110900,UNKNOWN,UNKNOWN
725,1,0,0,0,1980-10-23,61000,NATIONAL GUARD,UNKNOWN
726,1,0,0,0,1980-10-24,131500,UNKNOWN,UNKNOWN
727,1,0,0,0,1982-04-02,51300,PARAMILITARY,UNKNOWN
728,1,0,0,0,1980-10-24,131500,UNKNOWN,UNKNOWN
729,1,0,1,0,1981-09-09,111702,UNKNOWN,UNKNOWN
730,1,1,0,1,1982-11-20,21300,ARMY,UNKNOWN
731,1,0,1,1,1987-12-12,61004,ARMY,UNKNOWN
732,1,0,0,0,1984-07-29,31200,UNKNOWN,UNKNOWN
733,1,0,0,0,1980-09-22,110400,NATIONAL GUARD,UNKNOWN
734,1,0,1,0,1981-01-08,60308,ARMY,UNKNOWN
735,1,1,0,1,1984-04-11,51208,DEATH SQUAD,UNKNOWN
736,1,0,0,0,1982-05-22,120700,ARMY,UNKNOWN
737,1,0,0,0,1982-03-03,120800,UNKNOWN,UNKNOWN
738,1,0,0,0,1984-06-01,90900,UNKNOWN,UNKNOWN
739,1,1,1,0,1980-04-26,61500,UNKNOWN,UNKNOWN
740,1,0,0,0,1981-10-05,60000,DEATH SQUAD,UNKNOWN
741,1,0,0,0,1984-08-30,50400,NATIONAL GUARD,UNKNOWN
742,1,0,0,0,1984-06-10,100500,UNKNOWN,UNKNOWN
743,1,0,0,1,1982-10-13,41800,ARMY,UNKNOWN
744,1,0,0,0,1986-07-27,141200,UNKNOWN,UNKNOWN
745,1,0,1,0,1988-04-02,61801,UNKNOWN,UNKNOWN
746,1,0,0,0,1982-08-17,100500,UNKNOWN,UNKNOWN
747,1,0,1,1,1982-08-17,100503,ARMY,UNKNOWN
748,1,0,0,0,1980-08-28,110900,ARMY,UNKNOWN
749,1,0,0,0,1988-06-15,71600,UNKNOWN,UNKNOWN
750,1,0,0,0,1982-08-13,60100,ARMY,UNKNOWN
751,1,0,0,0,1983-10-22,10800,DEATH SQUAD,UNKNOWN
752,1,0,0,0,1985-10-13,130300,UNKNOWN,UNKNOWN
753,1,0,0,0,1983-10-08,120600,ARMY,UNKNOWN
754,1,1,1,0,1986-01-22,60401,UNKNOWN,UNKNOWN
755,1,0,0,0,1981-01-18,60500,UNKNOWN,UNKNOWN
756,1,0,0,0,1980-04-01,111600,PARAMILITARY,UNKNOWN
757,1,0,1,0,1980-04-01,101101,DEATH SQUAD,UNKNOWN
758,1,0,1,0,1980-04-01,112201,ARMY,UNKNOWN
759,1,0,0,0,1982-01-15,110500,TREASURY POLICE,UNKNOWN
760,1,1,0,0,1980-06-19,90912,UNKNOWN,UNKNOWN
761,1,0,0,0,1980-02-28,90100,UNKNOWN,UNKNOWN
762,1,0,0,0,1982-02-23,71500,ARMY,UNKNOWN
763,1,0,0,0,1989-05-03,80300,UNKNOWN,UNKNOWN
764,1,0,0,0,1980-02-28,90100,ARMY,UNKNOWN
765,1,0,0,0,1980-01-29,21300,NATIONAL GUARD,UNKNOWN
766,1,0,0,0,1980-04-01,132400,TREASURY POLICE,UNKNOWN
767,1,0,1,1,1987-11-20,130203,ARMY,UNKNOWN
768,1,0,0,0,1982-03-27,70900,ARMY,UNKNOWN
769,1,0,0,0,1989-08-25,82200,UNKNOWN,UNKNOWN
770,1,0,1,1,1982-08-22,60101,DEATH SQUAD,UNKNOWN
771,1,0,1,0,1980-05-23,112201,ARMY,UNKNOWN
772,1,0,0,0,1983-03-15,100600,FMLN,UNKNOWN
773,1,0,0,0,1981-05-15,121900,ARMY,UNKNOWN
774,1,0,0,0,1981-09-09,111500,UNKNOWN,UNKNOWN
775,1,0,0,0,1982-10-30,111600,ARMY,UNKNOWN
776,1,0,0,0,1982-07-13,60100,ARMY,UNKNOWN
777,1,0,0,0,1984-02-19,110900,DEATH SQUAD,UNKNOWN
778,1,1,1,0,1982-02-24,71528,ARMY,UNKNOWN
779,1,0,1,0,1981-09-09,111702,UNKNOWN,UNKNOWN
780,1,0,0,0,1984-06-03,60300,NATIONAL GUARD,UNKNOWN
781,1,0,0,0,1980-11-19,20100,ARMY,UNKNOWN
782,1,0,0,0,1986-02-01,111300,UNKNOWN,UNKNOWN
783,1,0,0,0,1989-05-03,80300,UNKNOWN,UNKNOWN
784,1,0,0,0,1986-03-19,61100,ARMY,UNKNOWN
785,1,0,0,0,1984-08-15,41300,ARMY,UNKNOWN
